Time,Altitude_m,Altitude_ft,SoS_ft_s,AirDensity_slugft3,TransVel_ft_s,Mach,AoA_rad,AoA_deg,AoS_rad,AoS_deg,u_NED_ms,v_NED_ms,w_NED_ms,u_NED_fts,v_NED_fts,w_NED_fts,phi_rad,theta_rad,psi_rad,phi_deg,theta_deg,psi_deg,p_rads,q_rads,r_rads,p_degs,q_degs,r_degs
12.0800000000,9018.5359623702,29588.3735267825,996.6158263602,0.0009049340,587.4637231096,0.5894585532,0.0964649942,5.5270370385,-0.0000000000,-0.0000000000,179.0559626460,0.0000000000,-1.0320789592,587.4539644873,0.0000000000,-3.3860859324,-0.0000000000,0.1022289326,0.0000000000,-0.0000000000,5.8572863793,0.0000000000,0.0000000000,-0.0006401793,0.0000000000,0.0000000000,-0.0366795734,0.0000000000
12.1000000000,9018.5565808788,29588.4411728105,996.6155363054,0.0009049318,587.4607081722,0.5894556996,0.0964650411,5.5270397254,-0.0000000000,-0.0000000000,179.0550569631,0.0000000000,-1.0297715187,587.4509930867,0.0000000000,-3.3785155896,-0.0000000000,0.1022161223,0.0000000000,-0.0000000000,5.8565524037,0.0000000000,0.0000000000,-0.0006408494,0.0000000000,0.0000000000,-0.0367179644,0.0000000000
12.1200000000,9018.5771532154,29588.5086673552,996.6152469001,0.0009049295,587.4577021774,0.5894528546,0.0964650878,5.5270424022,-0.0000000000,-0.0000000000,179.0541539897,0.0000000000,-1.0274617523,587.4480305756,0.0000000000,-3.3709376155,-0.0000000000,0.1022032986,0.0000000000,-0.0000000000,5.8558176613,0.0000000000,0.0000000000,-0.0006415177,0.0000000000,0.0000000000,-0.0367562572,0.0000000000
12.1400000000,9018.5976793335,29588.5760102644,996.6149581450,0.0009049273,587.4547051318,0.5894500181,0.0964651344,5.5270450688,-0.0000000000,-0.0000000000,179.0532537277,0.0000000000,-1.0251496664,587.4450769601,0.0000000000,-3.3633520316,-0.0000000000,0.1021904616,0.0000000000,-0.0000000000,5.8550821541,0.0000000000,0.0000000000,-0.0006421843,0.0000000000,0.0000000000,-0.0367944517,0.0000000000
12.1600000000,9018.6181591866,29588.6432013859,996.6146700407,0.0009049251,587.4517170420,0.5894471903,0.0964651807,5.5270477251,-0.0000000000,-0.0000000000,179.0523561790,0.0000000000,-1.0228352676,587.4421322463,0.0000000000,-3.3557588593,-0.0000000000,0.1021776112,0.0000000000,-0.0000000000,5.8543458839,0.0000000000,0.0000000000,-0.0006428492,0.0000000000,0.0000000000,-0.0368325477,0.0000000000
12.1800000000,9018.6385927288,29588.7102405683,996.6143825879,0.0009049229,587.4487379144,0.5894443710,0.0964652269,5.5270503710,-0.0000000000,-0.0000000000,179.0514613454,0.0000000000,-1.0205185623,587.4391964403,0.0000000000,-3.3481581199,-0.0000000000,0.1021647476,0.0000000000,-0.0000000000,5.8536088528,0.0000000000,0.0000000000,-0.0006435124,0.0000000000,0.0000000000,-0.0368705453,0.0000000000
12.2000000000,9018.6589799138,29588.7771276604,996.6140957872,0.0009049207,587.4457677555,0.5894415604,0.0964652729,5.5270530063,-0.0000000000,-0.0000000000,179.0505692287,0.0000000000,-1.0181995571,587.4362695481,0.0000000000,-3.3405498349,-0.0000000000,0.1021518707,0.0000000000,-0.0000000000,5.8528710628,0.0000000000,0.0000000000,-0.0006441739,0.0000000000,0.0000000000,-0.0369084443,0.0000000000
12.2200000000,9018.6793206958,29588.8438625115,996.6138096394,0.0009049184,587.4428065717,0.5894387584,0.0964653187,5.5270556309,-0.0000000000,-0.0000000000,179.0496798307,0.0000000000,-1.0158782585,587.4333515758,0.0000000000,-3.3329340256,-0.0000000000,0.1021389807,0.0000000000,-0.0000000000,5.8521325157,0.0000000000,0.0000000000,-0.0006448336,0.0000000000,0.0000000000,-0.0369462447,0.0000000000
12.2400000000,9018.6996150289,29588.9104449714,996.6135241449,0.0009049162,587.4398543695,0.5894359650,0.0964653643,5.5270582446,-0.0000000000,-0.0000000000,179.0487931534,0.0000000000,-1.0135546730,587.4304425294,0.0000000000,-3.3253107133,-0.0000000000,0.1021260774,0.0000000000,-0.0000000000,5.8513932137,0.0000000000,0.0000000000,-0.0006454916,0.0000000000,0.0000000000,-0.0369839463,0.0000000000
12.2600000000,9018.7198628675,29588.9768748902,996.6132393046,0.0009049140,587.4369111552,0.5894331803,0.0964654097,5.5270608474,-0.0000000000,-0.0000000000,179.0479091985,0.0000000000,-1.0112288071,587.4275424148,0.0000000000,-3.3176799196,-0.0000000000,0.1021131610,0.0000000000,-0.0000000000,5.8506531585,0.0000000000,0.0000000000,-0.0006461479,0.0000000000,0.0000000000,-0.0370215490,0.0000000000
12.2800000000,9018.7400641660,29589.0431521185,996.6129551189,0.0009049118,587.4339769352,0.5894304042,0.0964654550,5.5270634391,-0.0000000000,-0.0000000000,179.0470279678,0.0000000000,-1.0089006674,587.4246512380,0.0000000000,-3.3100416657,-0.0000000000,0.1021002315,0.0000000000,-0.0000000000,5.8499123524,0.0000000000,0.0000000000,-0.0006468025,0.0000000000,0.0000000000,-0.0370590526,0.0000000000
12.3000000000,9018.7602188791,29589.1092765072,996.6126715886,0.0009049097,587.4310517159,0.5894276367,0.0964655000,5.5270660196,-0.0000000000,-0.0000000000,179.0461494632,0.0000000000,-1.0065702604,587.4217690050,0.0000000000,-3.3023959731,-0.0000000000,0.1020872889,0.0000000000,-0.0000000000,5.8491707971,0.0000000000,0.0000000000,-0.0006474553,0.0000000000,0.0000000000,-0.0370964571,0.0000000000
12.3200000000,9018.7803269614,29589.1752479079,996.6123887143,0.0009049075,587.4281355036,0.5894248779,0.0964655449,5.5270685887,-0.0000000000,-0.0000000000,179.0452736865,0.0000000000,-1.0042375925,587.4188957215,0.0000000000,-3.2947428631,-0.0000000000,0.1020743333,0.0000000000,-0.0000000000,5.8484284947,0.0000000000,0.0000000000,-0.0006481064,0.0000000000,0.0000000000,-0.0371337622,0.0000000000
12.3400000000,9018.8003883677,29589.2410661724,996.6121064966,0.0009049053,587.4252283046,0.5894221277,0.0964655895,5.5270711464,-0.0000000000,-0.0000000000,179.0444006394,0.0000000000,-1.0019026704,587.4160313936,0.0000000000,-3.2870823572,-0.0000000000,0.1020613647,0.0000000000,-0.0000000000,5.8476854473,0.0000000000,0.0000000000,-0.0006487558,0.0000000000,0.0000000000,-0.0371709679,0.0000000000
12.3600000000,9018.8204030532,29589.3067311530,996.6118249362,0.0009049031,587.4223301251,0.5894193862,0.0964656339,5.5270736926,-0.0000000000,-0.0000000000,179.0435303237,0.0000000000,-0.9995655005,587.4131760271,0.0000000000,-3.2794144767,-0.0000000000,0.1020483831,0.0000000000,-0.0000000000,5.8469416567,0.0000000000,0.0000000000,-0.0006494034,0.0000000000,0.0000000000,-0.0372080738,0.0000000000
12.3800000000,9018.8403709728,29589.3722427025,996.6115440336,0.0009049010,587.4194409714,0.5894166533,0.0964656782,5.5270762270,-0.0000000000,-0.0000000000,179.0426627412,0.0000000000,-0.9972260893,587.4103296278,0.0000000000,-3.2717392429,-0.0000000000,0.1020353886,0.0000000000,-0.0000000000,5.8461971250,0.0000000000,0.0000000000,-0.0006500493,0.0000000000,0.0000000000,-0.0372450799,0.0000000000
12.4000000000,9018.8602920819,29589.4376006739,996.6112637896,0.0009048988,587.4165608497,0.5894139292,0.0964657222,5.5270787497,-0.0000000000,-0.0000000000,179.0417978937,0.0000000000,-0.9948844434,587.4074922015,0.0000000000,-3.2640566774,-0.0000000000,0.1020223811,0.0000000000,-0.0000000000,5.8454518542,0.0000000000,0.0000000000,-0.0006506934,0.0000000000,0.0000000000,-0.0372819859,0.0000000000
12.4200000000,9018.8801663357,29589.5028049208,996.6109842047,0.0009048966,587.4136897663,0.5894112137,0.0964657660,5.5270812604,-0.0000000000,-0.0000000000,179.0409357829,0.0000000000,-0.9925405693,587.4046637541,0.0000000000,-3.2563668015,-0.0000000000,0.1020093608,0.0000000000,-0.0000000000,5.8447058462,0.0000000000,0.0000000000,-0.0006513358,0.0000000000,0.0000000000,-0.0373187916,0.0000000000
12.4400000000,9018.8999936898,29589.5678552974,996.6107052796,0.0009048945,587.4108277272,0.5894085069,0.0964658096,5.5270837592,-0.0000000000,-0.0000000000,179.0400764107,0.0000000000,-0.9901944736,587.4018442913,0.0000000000,-3.2486696367,-0.0000000000,0.1019963277,0.0000000000,-0.0000000000,5.8439591032,0.0000000000,0.0000000000,-0.0006519764,0.0000000000,0.0000000000,-0.0373554969,0.0000000000
12.4600000000,9018.9197740999,29589.6327516579,996.6104270148,0.0009048923,587.4079747388,0.5894058087,0.0964658530,5.5270862459,-0.0000000000,-0.0000000000,179.0392197787,0.0000000000,-0.9878461626,587.3990338188,0.0000000000,-3.2409652042,-0.0000000000,0.1019832818,0.0000000000,-0.0000000000,5.8432116270,0.0000000000,0.0000000000,-0.0006526153,0.0000000000,0.0000000000,-0.0373921014,0.0000000000
12.4800000000,9018.9395075216,29589.6974938572,996.6101494111,0.0009048902,587.4051308070,0.5894031193,0.0964658962,5.5270887204,-0.0000000000,-0.0000000000,179.0383658887,0.0000000000,-0.9854956431,587.3962323424,0.0000000000,-3.2332535256,-0.0000000000,0.1019702231,0.0000000000,-0.0000000000,5.8424634198,0.0000000000,0.0000000000,-0.0006532524,0.0000000000,0.0000000000,-0.0374286051,0.0000000000
12.5000000000,9018.9591939109,29589.7620817507,996.6098724691,0.0009048880,587.4022959381,0.5894004386,0.0964659392,5.5270911826,-0.0000000000,-0.0000000000,179.0375147425,0.0000000000,-0.9831429214,587.3934398678,0.0000000000,-3.2255346222,-0.0000000000,0.1019571517,0.0000000000,-0.0000000000,5.8417144835,0.0000000000,0.0000000000,-0.0006538877,0.0000000000,0.0000000000,-0.0374650076,0.0000000000
12.5200000000,9018.9788332238,29589.8265151941,996.6095961892,0.0009048859,587.3994701380,0.5893977666,0.0964659820,5.5270936325,-0.0000000000,-0.0000000000,179.0366663417,0.0000000000,-0.9807880041,587.3906564006,0.0000000000,-3.2178085155,-0.0000000000,0.1019440676,0.0000000000,-0.0000000000,5.8409648201,0.0000000000,0.0000000000,-0.0006545213,0.0000000000,0.0000000000,-0.0375013087,0.0000000000
12.5400000000,9018.9984254165,29589.8907940435,996.6093205723,0.0009048838,587.3966534129,0.5893951033,0.0964660245,5.5270960699,-0.0000000000,-0.0000000000,179.0358206882,0.0000000000,-0.9784308978,587.3878819466,0.0000000000,-3.2100752269,-0.0000000000,0.1019309709,0.0000000000,-0.0000000000,5.8402144318,0.0000000000,0.0000000000,-0.0006551531,0.0000000000,0.0000000000,-0.0375375082,0.0000000000
12.5600000000,9019.0179704452,29589.9549181554,996.6090456188,0.0009048817,587.3938457687,0.5893924487,0.0964660668,5.5270984948,-0.0000000000,-0.0000000000,179.0349777835,0.0000000000,-0.9760716090,587.3851165113,0.0000000000,-3.2023347778,-0.0000000000,0.1019178615,0.0000000000,-0.0000000000,5.8394633205,0.0000000000,0.0000000000,-0.0006557831,0.0000000000,0.0000000000,-0.0375736058,0.0000000000
12.5800000000,9019.0374682663,29590.0188873870,996.6087713295,0.0009048795,587.3910472116,0.5893898028,0.0964661089,5.5271009071,-0.0000000000,-0.0000000000,179.0341376295,0.0000000000,-0.9737101443,587.3823601003,0.0000000000,-3.1945871897,-0.0000000000,0.1019047395,0.0000000000,-0.0000000000,5.8387114883,0.0000000000,0.0000000000,-0.0006564114,0.0000000000,0.0000000000,-0.0376096013,0.0000000000
12.6000000000,9019.0569188365,29590.0827015956,996.6084977049,0.0009048774,587.3882577474,0.5893871657,0.0964661508,5.5271033068,-0.0000000000,-0.0000000000,179.0333002278,0.0000000000,-0.9713465100,587.3796127192,0.0000000000,-3.1868324840,-0.0000000000,0.1018916050,0.0000000000,-0.0000000000,5.8379589371,0.0000000000,0.0000000000,-0.0006570378,0.0000000000,0.0000000000,-0.0376454944,0.0000000000
12.6200000000,9019.0763221123,29590.1463606390,996.6082247455,0.0009048753,587.3854773821,0.5893845373,0.0964661925,5.5271056937,-0.0000000000,-0.0000000000,179.0324655801,0.0000000000,-0.9689807129,587.3768743737,0.0000000000,-3.1790706822,-0.0000000000,0.1018784580,0.0000000000,-0.0000000000,5.8372056692,0.0000000000,0.0000000000,-0.0006576625,0.0000000000,0.0000000000,-0.0376812848,0.0000000000
12.6400000000,9019.0956780506,29590.2098643757,996.6079524522,0.0009048732,587.3827061217,0.5893819176,0.0964662339,5.5271080678,-0.0000000000,-0.0000000000,179.0316336881,0.0000000000,-0.9666127595,587.3741450691,0.0000000000,-3.1713018057,-0.0000000000,0.1018652986,0.0000000000,-0.0000000000,5.8364516864,0.0000000000,0.0000000000,-0.0006582854,0.0000000000,0.0000000000,-0.0377169724,0.0000000000
12.6600000000,9019.1149866084,29590.2732126642,996.6076808253,0.0009048711,587.3799439721,0.5893793067,0.0964662751,5.5271104292,-0.0000000000,-0.0000000000,179.0308045534,0.0000000000,-0.9642426562,587.3714248111,0.0000000000,-3.1635258761,-0.0000000000,0.1018521266,0.0000000000,-0.0000000000,5.8356969910,0.0000000000,0.0000000000,-0.0006589064,0.0000000000,0.0000000000,-0.0377525567,0.0000000000
12.6800000000,9019.1342477426,29590.3364053638,996.6074098656,0.0009048690,587.3771909391,0.5893767045,0.0964663161,5.5271127776,-0.0000000000,-0.0000000000,179.0299781779,0.0000000000,-0.9618704096,587.3687136052,0.0000000000,-3.1557429147,-0.0000000000,0.1018389423,0.0000000000,-0.0000000000,5.8349415848,0.0000000000,0.0000000000,-0.0006595257,0.0000000000,0.0000000000,-0.0377880376,0.0000000000
12.7000000000,9019.1534614105,29590.3994423341,996.6071395736,0.0009048669,587.3744470287,0.5893741111,0.0964663569,5.5271151131,-0.0000000000,-0.0000000000,179.0291545631,0.0000000000,-0.9594960263,587.3660114567,0.0000000000,-3.1479529431,-0.0000000000,0.1018257456,0.0000000000,-0.0000000000,5.8341854701,0.0000000000,0.0000000000,-0.0006601431,0.0000000000,0.0000000000,-0.0378234148,0.0000000000
12.7200000000,9019.1726275695,29590.4623234350,996.6068699500,0.0009048649,587.3717122466,0.5893715265,0.0964663974,5.5271174356,-0.0000000000,-0.0000000000,179.0283337106,0.0000000000,-0.9571195129,587.3633183711,0.0000000000,-3.1401559827,-0.0000000000,0.1018125366,0.0000000000,-0.0000000000,5.8334286489,0.0000000000,0.0000000000,-0.0006607588,0.0000000000,0.0000000000,-0.0378586880,0.0000000000
12.7400000000,9019.1917461769,29590.5250485269,996.6066009953,0.0009048628,587.3689865987,0.5893689506,0.0964664377,5.5271197451,-0.0000000000,-0.0000000000,179.0275156222,0.0000000000,-0.9547408759,587.3606343539,0.0000000000,-3.1323520552,-0.0000000000,0.1017993153,0.0000000000,-0.0000000000,5.8326711233,0.0000000000,0.0000000000,-0.0006613726,0.0000000000,0.0000000000,-0.0378938569,0.0000000000
12.7600000000,9019.2108171904,29590.5876174709,996.6063327101,0.0009048607,587.3662700908,0.5893663835,0.0964664778,5.5271220415,-0.0000000000,-0.0000000000,179.0267002994,0.0000000000,-0.9523601218,587.3579594104,0.0000000000,-3.1245411819,-0.0000000000,0.1017860817,0.0000000000,-0.0000000000,5.8319128954,0.0000000000,0.0000000000,-0.0006619846,0.0000000000,0.0000000000,-0.0379289213,0.0000000000
12.7800000000,9019.2298405677,29590.6500301281,996.6060650951,0.0009048586,587.3635627286,0.5893638252,0.0964665176,5.5271243249,-0.0000000000,-0.0000000000,179.0258877440,0.0000000000,-0.9499772572,587.3552935461,0.0000000000,-3.1167233845,-0.0000000000,0.1017728359,0.0000000000,-0.0000000000,5.8311539672,0.0000000000,0.0000000000,-0.0006625947,0.0000000000,0.0000000000,-0.0379638809,0.0000000000
12.8000000000,9019.2488162666,29590.7122863602,996.6057981508,0.0009048566,587.3608645179,0.5893612756,0.0964665573,5.5271265951,-0.0000000000,-0.0000000000,179.0250779575,0.0000000000,-0.9475922887,587.3526367662,0.0000000000,-3.1088986844,-0.0000000000,0.1017595779,0.0000000000,-0.0000000000,5.8303943408,0.0000000000,0.0000000000,-0.0006632030,0.0000000000,0.0000000000,-0.0379987353,0.0000000000
12.8200000000,9019.2677442452,29590.7743860296,996.6055318778,0.0009048545,587.3581754644,0.5893587349,0.0964665967,5.5271288523,-0.0000000000,-0.0000000000,179.0242709416,0.0000000000,-0.9452052228,587.3499890761,0.0000000000,-3.1010671032,-0.0000000000,0.1017463078,0.0000000000,-0.0000000000,5.8296340185,0.0000000000,0.0000000000,-0.0006638095,0.0000000000,0.0000000000,-0.0380334844,0.0000000000
12.8400000000,9019.2866244616,29590.8363289986,996.6052662768,0.0009048525,587.3554955737,0.5893562030,0.0964666358,5.5271310963,-0.0000000000,-0.0000000000,179.0234666979,0.0000000000,-0.9428160662,587.3473504810,0.0000000000,-3.0932286626,-0.0000000000,0.1017330256,0.0000000000,-0.0000000000,5.8288730022,0.0000000000,0.0000000000,-0.0006644142,0.0000000000,0.0000000000,-0.0380681278,0.0000000000
12.8600000000,9019.3054568740,29590.8981151305,996.6050013482,0.0009048504,587.3528248516,0.5893536798,0.0964666748,5.5271333271,-0.0000000000,-0.0000000000,179.0226652279,0.0000000000,-0.9404248253,587.3447209863,0.0000000000,-3.0853833840,-0.0000000000,0.1017197313,0.0000000000,-0.0000000000,5.8281112940,0.0000000000,0.0000000000,-0.0006650170,0.0000000000,0.0000000000,-0.0381026653,0.0000000000
12.8800000000,9019.3242414408,29590.9597442885,996.6047370927,0.0009048484,587.3501633036,0.5893511655,0.0964667135,5.5271355448,-0.0000000000,-0.0000000000,179.0218665333,0.0000000000,-0.9380315069,587.3421005972,0.0000000000,-3.0775312890,-0.0000000000,0.1017064249,0.0000000000,-0.0000000000,5.8273488963,0.0000000000,0.0000000000,-0.0006656179,0.0000000000,0.0000000000,-0.0381370966,0.0000000000
12.9000000000,9019.3429781205,29591.0212163367,996.6044735108,0.0009048463,587.3475109355,0.5893486599,0.0964667519,5.5271377493,-0.0000000000,-0.0000000000,179.0210706157,0.0000000000,-0.9356361174,587.3394893190,0.0000000000,-3.0696723993,-0.0000000000,0.1016931066,0.0000000000,-0.0000000000,5.8265858109,0.0000000000,0.0000000000,-0.0006662170,0.0000000000,0.0000000000,-0.0381714214,0.0000000000
12.9200000000,9019.3616668717,29591.0825311394,996.6042106032,0.0009048443,587.3448677527,0.5893461632,0.0964667902,5.5271399406,-0.0000000000,-0.0000000000,179.0202774767,0.0000000000,-0.9332386634,587.3368871567,0.0000000000,-3.0618067365,-0.0000000000,0.1016797762,0.0000000000,-0.0000000000,5.8258220401,0.0000000000,0.0000000000,-0.0006668142,0.0000000000,0.0000000000,-0.0382056395,0.0000000000
12.9400000000,9019.3803076533,29591.1436885612,996.6039483704,0.0009048423,587.3422337609,0.5893436753,0.0964668282,5.5271421188,-0.0000000000,-0.0000000000,179.0194871178,0.0000000000,-0.9308391516,587.3342941157,0.0000000000,-3.0539343222,-0.0000000000,0.1016664340,0.0000000000,-0.0000000000,5.8250575860,0.0000000000,0.0000000000,-0.0006674096,0.0000000000,0.0000000000,-0.0382397506,0.0000000000
12.9600000000,9019.3989004241,29591.2046884674,996.6036868131,0.0009048403,587.3396089655,0.5893411962,0.0964668660,5.5271442838,-0.0000000000,-0.0000000000,179.0186995407,0.0000000000,-0.9284375886,587.3317102010,0.0000000000,-3.0460551781,-0.0000000000,0.1016530799,0.0000000000,-0.0000000000,5.8242924508,0.0000000000,0.0000000000,-0.0006680030,0.0000000000,0.0000000000,-0.0382737544,0.0000000000
12.9800000000,9019.4174451432,29591.2655307236,996.6034259317,0.0009048383,587.3369933721,0.5893387260,0.0964669035,5.5271464356,-0.0000000000,-0.0000000000,179.0179147468,0.0000000000,-0.9260339808,587.3291354177,0.0000000000,-3.0381693257,-0.0000000000,0.1016397139,0.0000000000,-0.0000000000,5.8235266366,0.0000000000,0.0000000000,-0.0006685946,0.0000000000,0.0000000000,-0.0383076507,0.0000000000
13.0000000000,9019.4359417697,29591.3262151958,996.6031657268,0.0009048362,587.3343869862,0.5893362646,0.0964669409,5.5271485743,-0.0000000000,-0.0000000000,179.0171327377,0.0000000000,-0.9236283351,587.3265697711,0.0000000000,-3.0302767869,-0.0000000000,0.1016263361,0.0000000000,-0.0000000000,5.8227601455,0.0000000000,0.0000000000,-0.0006691844,0.0000000000,0.0000000000,-0.0383414392,0.0000000000
13.0200000000,9019.4543902631,29591.3867417506,996.6029061991,0.0009048342,587.3317898133,0.5893338121,0.0964669780,5.5271506999,-0.0000000000,-0.0000000000,179.0163535150,0.0000000000,-0.9212206579,587.3240132661,0.0000000000,-3.0223775833,-0.0000000000,0.1016129465,0.0000000000,-0.0000000000,5.8219929797,0.0000000000,0.0000000000,-0.0006697722,0.0000000000,0.0000000000,-0.0383751196,0.0000000000
13.0400000000,9019.4727905826,29591.4471102549,996.6026473490,0.0009048322,587.3292018587,0.5893313683,0.0964670148,5.5271528124,-0.0000000000,-0.0000000000,179.0155770802,0.0000000000,-0.9188109559,587.3214659078,0.0000000000,-3.0144717366,-0.0000000000,0.1015995452,0.0000000000,-0.0000000000,5.8212251414,0.0000000000,0.0000000000,-0.0006703581,0.0000000000,0.0000000000,-0.0384086918,0.0000000000
