time_s,p_rads,q_rads,r_rads,H_inertial_mag,T_rot_J,T_drift_rel
8.9950000000,-0.1258614060,0.0169334074,0.2412719055,0.0023797326,0.0003054477,-0.8383143843
9.0000000000,-0.1257984731,0.0167958776,0.2411546229,0.0023785102,0.0003051319,-0.8384815533
9.0050000000,-0.1257354858,0.0166585409,0.2410373454,0.0023772885,0.0003048164,-0.8386485502
9.0100000000,-0.1256724444,0.0165213971,0.2409200731,0.0023760673,0.0003045013,-0.8388153753
9.0150000000,-0.1256093490,0.0163844461,0.2408028061,0.0023748468,0.0003041864,-0.8389820286
9.0200000000,-0.1255461999,0.0162476879,0.2406855446,0.0023736269,0.0003038719,-0.8391485103
9.0250000000,-0.1254829973,0.0161111223,0.2405682886,0.0023724076,0.0003035577,-0.8393148207
9.0300000000,-0.1254197414,0.0159747493,0.2404510383,0.0023711890,0.0003032439,-0.8394809599
9.0350000000,-0.1253564326,0.0158385686,0.2403337938,0.0023699710,0.0003029303,-0.8396469279
9.0400000000,-0.1252930709,0.0157025803,0.2402165552,0.0023687536,0.0003026171,-0.8398127251
9.0450000000,-0.1252296568,0.0155667841,0.2400993227,0.0023675368,0.0003023042,-0.8399783516
9.0500000000,-0.1251661903,0.0154311801,0.2399820963,0.0023663206,0.0003019917,-0.8401438076
9.0550000000,-0.1251026717,0.0152957681,0.2398648761,0.0023651051,0.0003016794,-0.8403090931
9.0600000000,-0.1250391013,0.0151605480,0.2397476624,0.0023638901,0.0003013675,-0.8404742084
9.0650000000,-0.1249754793,0.0150255197,0.2396304552,0.0023626758,0.0003010559,-0.8406391537
9.0700000000,-0.1249118059,0.0148906831,0.2395132546,0.0023614622,0.0003007446,-0.8408039291
9.0750000000,-0.1248480814,0.0147560380,0.2393960607,0.0023602491,0.0003004336,-0.8409685347
9.0800000000,-0.1247843059,0.0146215845,0.2392788737,0.0023590366,0.0003001230,-0.8411329708
9.0850000000,-0.1247204798,0.0144873223,0.2391616937,0.0023578248,0.0002998127,-0.8412972376
9.0900000000,-0.1246566032,0.0143532513,0.2390445207,0.0023566136,0.0002995027,-0.8414613351
9.0950000000,-0.1245926763,0.0142193716,0.2389273550,0.0023554030,0.0002991930,-0.8416252635
9.1000000000,-0.1245286995,0.0140856828,0.2388101966,0.0023541930,0.0002988836,-0.8417890231
9.1050000000,-0.1244646729,0.0139521851,0.2386930457,0.0023529837,0.0002985746,-0.8419526139
9.1100000000,-0.1244005968,0.0138188781,0.2385759023,0.0023517749,0.0002982658,-0.8421160362
9.1150000000,-0.1243364714,0.0136857619,0.2384587666,0.0023505668,0.0002979574,-0.8422792901
9.1200000000,-0.1242722969,0.0135528363,0.2383416387,0.0023493593,0.0002976493,-0.8424423757
9.1250000000,-0.1242080735,0.0134201012,0.2382245187,0.0023481524,0.0002973416,-0.8426052933
9.1300000000,-0.1241438015,0.0132875565,0.2381074067,0.0023469462,0.0002970341,-0.8427680430
9.1350000000,-0.1240794811,0.0131552020,0.2379903029,0.0023457405,0.0002967270,-0.8429306250
9.1400000000,-0.1240151126,0.0130230378,0.2378732073,0.0023445355,0.0002964201,-0.8430930394
9.1450000000,-0.1239506960,0.0128910636,0.2377561201,0.0023433310,0.0002961136,-0.8432552864
9.1500000000,-0.1238862318,0.0127592794,0.2376390414,0.0023421272,0.0002958074,-0.8434173662
9.1550000000,-0.1238217201,0.0126276850,0.2375219713,0.0023409240,0.0002955016,-0.8435792789
9.1600000000,-0.1237571611,0.0124962804,0.2374049099,0.0023397214,0.0002951960,-0.8437410247
9.1650000000,-0.1236925551,0.0123650654,0.2372878573,0.0023385195,0.0002948907,-0.8439026038
9.1700000000,-0.1236279022,0.0122340399,0.2371708137,0.0023373181,0.0002945858,-0.8440640162
9.1750000000,-0.1235632027,0.0121032038,0.2370537792,0.0023361174,0.0002942812,-0.8442252623
9.1800000000,-0.1234984569,0.0119725570,0.2369367538,0.0023349173,0.0002939769,-0.8443863421
9.1850000000,-0.1234336649,0.0118420993,0.2368197378,0.0023337177,0.0002936729,-0.8445472558
9.1900000000,-0.1233688270,0.0117118308,0.2367027311,0.0023325188,0.0002933692,-0.8447080036
9.1950000000,-0.1233039434,0.0115817511,0.2365857340,0.0023313206,0.0002930659,-0.8448685856
9.2000000000,-0.1232390143,0.0114518603,0.2364687465,0.0023301229,0.0002927628,-0.8450290020
9.2050000000,-0.1231740400,0.0113221583,0.2363517688,0.0023289258,0.0002924601,-0.8451892530
9.2100000000,-0.1231090206,0.0111926448,0.2362348009,0.0023277294,0.0002921577,-0.8453493387
9.2150000000,-0.1230439564,0.0110633198,0.2361178430,0.0023265335,0.0002918555,-0.8455092593
9.2200000000,-0.1229788476,0.0109341832,0.2360008952,0.0023253383,0.0002915537,-0.8456690150
9.2250000000,-0.1229136944,0.0108052349,0.2358839576,0.0023241437,0.0002912522,-0.8458286058
9.2300000000,-0.1228484971,0.0106764747,0.2357670303,0.0023229497,0.0002909511,-0.8459880321
9.2350000000,-0.1227832558,0.0105479026,0.2356501134,0.0023217563,0.0002906502,-0.8461472939
9.2400000000,-0.1227179708,0.0104195183,0.2355332071,0.0023205635,0.0002903496,-0.8463063914
9.2450000000,-0.1226526423,0.0102913219,0.2354163115,0.0023193713,0.0002900494,-0.8464653247
9.2500000000,-0.1225872705,0.0101633132,0.2352994266,0.0023181798,0.0002897495,-0.8466240941
9.2550000000,-0.1225218557,0.0100354920,0.2351825526,0.0023169888,0.0002894498,-0.8467826997
9.2600000000,-0.1224563980,0.0099078583,0.2350656896,0.0023157985,0.0002891505,-0.8469411416
9.2650000000,-0.1223908976,0.0097804119,0.2349488377,0.0023146087,0.0002888515,-0.8470994200
9.2700000000,-0.1223253549,0.0096531527,0.2348319970,0.0023134196,0.0002885528,-0.8472575351
9.2750000000,-0.1222597700,0.0095260806,0.2347151676,0.0023122311,0.0002882544,-0.8474154870
9.2800000000,-0.1221941431,0.0093991955,0.2345983497,0.0023110432,0.0002879563,-0.8475732760
9.2850000000,-0.1221284744,0.0092724972,0.2344815433,0.0023098559,0.0002876585,-0.8477309020
9.2900000000,-0.1220627642,0.0091459857,0.2343647486,0.0023086692,0.0002873611,-0.8478883654
9.2950000000,-0.1219970126,0.0090196609,0.2342479657,0.0023074831,0.0002870639,-0.8480456663
9.3000000000,-0.1219312199,0.0088935225,0.2341311946,0.0023062976,0.0002867670,-0.8482028048
9.3050000000,-0.1218653863,0.0087675705,0.2340144356,0.0023051127,0.0002864705,-0.8483597811
9.3100000000,-0.1217995121,0.0086418048,0.2338976886,0.0023039284,0.0002861742,-0.8485165954
9.3150000000,-0.1217335973,0.0085162252,0.2337809539,0.0023027448,0.0002858783,-0.8486732477
9.3200000000,-0.1216676423,0.0083908317,0.2336642315,0.0023015617,0.0002855827,-0.8488297384
9.3250000000,-0.1216016472,0.0082656240,0.2335475215,0.0023003793,0.0002852873,-0.8489860675
9.3300000000,-0.1215356123,0.0081406022,0.2334308241,0.0022991974,0.0002849923,-0.8491422352
9.3350000000,-0.1214695377,0.0080157660,0.2333141393,0.0022980162,0.0002846976,-0.8492982416
9.3400000000,-0.1214034238,0.0078911154,0.2331974674,0.0022968355,0.0002844032,-0.8494540870
9.3450000000,-0.1213372706,0.0077666501,0.2330808082,0.0022956555,0.0002841091,-0.8496097714
9.3500000000,-0.1212710785,0.0076423702,0.2329641621,0.0022944761,0.0002838153,-0.8497652951
9.3550000000,-0.1212048475,0.0075182755,0.2328475291,0.0022932972,0.0002835218,-0.8499206582
9.3600000000,-0.1211385780,0.0073943658,0.2327309092,0.0022921190,0.0002832286,-0.8500758608
9.3650000000,-0.1210722701,0.0072706410,0.2326143027,0.0022909414,0.0002829357,-0.8502309031
9.3700000000,-0.1210059241,0.0071471011,0.2324977096,0.0022897644,0.0002826431,-0.8503857853
9.3750000000,-0.1209395401,0.0070237458,0.2323811300,0.0022885880,0.0002823508,-0.8505405075
9.3800000000,-0.1208731183,0.0069005751,0.2322645641,0.0022874122,0.0002820588,-0.8506950699
9.3850000000,-0.1208066591,0.0067775888,0.2321480119,0.0022862370,0.0002817671,-0.8508494727
9.3900000000,-0.1207401625,0.0066547869,0.2320314736,0.0022850624,0.0002814757,-0.8510037159
9.3950000000,-0.1206736288,0.0065321692,0.2319149492,0.0022838884,0.0002811846,-0.8511577998
9.4000000000,-0.1206070582,0.0064097355,0.2317984389,0.0022827150,0.0002808938,-0.8513117246
9.4050000000,-0.1205404509,0.0062874858,0.2316819428,0.0022815422,0.0002806034,-0.8514654903
9.4100000000,-0.1204738071,0.0061654198,0.2315654610,0.0022803700,0.0002803132,-0.8516190971
9.4150000000,-0.1204071270,0.0060435376,0.2314489935,0.0022791984,0.0002800233,-0.8517725453
9.4200000000,-0.1203404108,0.0059218390,0.2313325406,0.0022780274,0.0002797337,-0.8519258348
9.4250000000,-0.1202736588,0.0058003238,0.2312161022,0.0022768570,0.0002794444,-0.8520789660
9.4300000000,-0.1202068711,0.0056789919,0.2310996786,0.0022756872,0.0002791554,-0.8522319390
9.4350000000,-0.1201400479,0.0055578432,0.2309832698,0.0022745180,0.0002788667,-0.8523847539
9.4400000000,-0.1200731894,0.0054368775,0.2308668759,0.0022733494,0.0002785783,-0.8525374108
9.4450000000,-0.1200062959,0.0053160949,0.2307504971,0.0022721814,0.0002782902,-0.8526899100
9.4500000000,-0.1199393675,0.0051954950,0.2306341334,0.0022710140,0.0002780025,-0.8528422516
9.4550000000,-0.1198724045,0.0050750778,0.2305177849,0.0022698472,0.0002777150,-0.8529944357
9.4600000000,-0.1198054070,0.0049548432,0.2304014518,0.0022686810,0.0002774278,-0.8531464625
9.4650000000,-0.1197383752,0.0048347910,0.2302851341,0.0022675154,0.0002771408,-0.8532983322
9.4700000000,-0.1196713094,0.0047149211,0.2301688320,0.0022663504,0.0002768542,-0.8534500449
9.4750000000,-0.1196042098,0.0045952334,0.2300525456,0.0022651860,0.0002765679,-0.8536016007
9.4800000000,-0.1195370765,0.0044757277,0.2299362749,0.0022640222,0.0002762819,-0.8537529999
9.4850000000,-0.1194699098,0.0043564039,0.2298200201,0.0022628589,0.0002759962,-0.8539042426
9.4900000000,-0.1194027098,0.0042372620,0.2297037813,0.0022616963,0.0002757108,-0.8540553289
9.4950000000,-0.1193354768,0.0041183017,0.2295875586,0.0022605343,0.0002754256,-0.8542062590
9.5000000000,-0.1192682109,0.0039995229,0.2294713521,0.0022593729,0.0002751408,-0.8543570330
9.5050000000,-0.1192009124,0.0038809256,0.2293551618,0.0022582120,0.0002748563,-0.8545076511
9.5100000000,-0.1191335815,0.0037625095,0.2292389880,0.0022570518,0.0002745720,-0.8546581135
9.5150000000,-0.1190662182,0.0036442746,0.2291228306,0.0022558922,0.0002742881,-0.8548084204
9.5200000000,-0.1189988230,0.0035262207,0.2290066899,0.0022547331,0.0002740044,-0.8549585717
9.5250000000,-0.1189313959,0.0034083476,0.2288905658,0.0022535747,0.0002737210,-0.8551085678
9.5300000000,-0.1188639371,0.0032906554,0.2287744586,0.0022524168,0.0002734380,-0.8552584088
9.5350000000,-0.1187964469,0.0031731437,0.2286583683,0.0022512596,0.0002731552,-0.8554080948
9.5400000000,-0.1187289254,0.0030558126,0.2285422950,0.0022501029,0.0002728727,-0.8555576260
9.5450000000,-0.1186613728,0.0029386618,0.2284262388,0.0022489468,0.0002725905,-0.8557070026
9.5500000000,-0.1185937894,0.0028216912,0.2283101999,0.0022477913,0.0002723086,-0.8558562246
9.5550000000,-0.1185261752,0.0027049008,0.2281941783,0.0022466365,0.0002720270,-0.8560052922
9.5600000000,-0.1184585307,0.0025882903,0.2280781741,0.0022454822,0.0002717457,-0.8561542057
9.5650000000,-0.1183908558,0.0024718597,0.2279621874,0.0022443285,0.0002714647,-0.8563029651
9.5700000000,-0.1183231508,0.0023556087,0.2278462184,0.0022431754,0.0002711839,-0.8564515706
9.5750000000,-0.1182554160,0.0022395374,0.2277302671,0.0022420229,0.0002709035,-0.8566000224
9.5800000000,-0.1181876514,0.0021236455,0.2276143336,0.0022408709,0.0002706233,-0.8567483206
9.5850000000,-0.1181198573,0.0020079329,0.2274984181,0.0022397196,0.0002703434,-0.8568964654
9.5900000000,-0.1180520339,0.0018923995,0.2273825206,0.0022385689,0.0002700639,-0.8570444569
9.5950000000,-0.1179841814,0.0017770451,0.2272666412,0.0022374187,0.0002697846,-0.8571922952
9.6000000000,-0.1179162999,0.0016618696,0.2271507801,0.0022362691,0.0002695056,-0.8573399806
9.6050000000,-0.1178483897,0.0015468729,0.2270349373,0.0022351202,0.0002692269,-0.8574875132
9.6100000000,-0.1177804510,0.0014320549,0.2269191130,0.0022339718,0.0002689485,-0.8576348930
9.6150000000,-0.1177124839,0.0013174153,0.2268033072,0.0022328240,0.0002686703,-0.8577821204
9.6200000000,-0.1176444886,0.0012029542,0.2266875200,0.0022316768,0.0002683925,-0.8579291954
9.6250000000,-0.1175764654,0.0010886713,0.2265717516,0.0022305302,0.0002681149,-0.8580761182
9.6300000000,-0.1175084143,0.0009745664,0.2264560020,0.0022293842,0.0002678376,-0.8582228889
9.6350000000,-0.1174403357,0.0008606396,0.2263402714,0.0022282388,0.0002675607,-0.8583695077
9.6400000000,-0.1173722297,0.0007468906,0.2262245598,0.0022270939,0.0002672840,-0.8585159747
9.6450000000,-0.1173040964,0.0006333193,0.2261088673,0.0022259497,0.0002670075,-0.8586622901
9.6500000000,-0.1172359361,0.0005199256,0.2259931941,0.0022248060,0.0002667314,-0.8588084541
9.6550000000,-0.1171677490,0.0004067093,0.2258775402,0.0022236629,0.0002664556,-0.8589544668
9.6600000000,-0.1170995352,0.0002936703,0.2257619058,0.0022225204,0.0002661800,-0.8591003283
9.6650000000,-0.1170312949,0.0001808085,0.2256462909,0.0022213785,0.0002659048,-0.8592460388
9.6700000000,-0.1169630284,0.0000681237,0.2255306956,0.0022202372,0.0002656298,-0.8593915985
9.6750000000,-0.1168947357,-0.0000443842,0.2254151200,0.0022190965,0.0002653551,-0.8595370074
9.6800000000,-0.1168264172,-0.0001567153,0.2252995643,0.0022179563,0.0002650807,-0.8596822658
9.6850000000,-0.1167580729,-0.0002688699,0.2251840285,0.0022168168,0.0002648065,-0.8598273738
9.6900000000,-0.1166897031,-0.0003808479,0.2250685127,0.0022156778,0.0002645327,-0.8599723315
9.6950000000,-0.1166213080,-0.0004926496,0.2249530171,0.0022145394,0.0002642591,-0.8601171392
9.7000000000,-0.1165528876,-0.0006042751,0.2248375416,0.0022134016,0.0002639858,-0.8602617969
9.7050000000,-0.1164844423,-0.0007157246,0.2247220865,0.0022122644,0.0002637129,-0.8604063048
9.7100000000,-0.1164159722,-0.0008269981,0.2246066518,0.0022111278,0.0002634401,-0.8605506630
9.7150000000,-0.1163474775,-0.0009380958,0.2244912376,0.0022099918,0.0002631677,-0.8606948717
9.7200000000,-0.1162789584,-0.0010490178,0.2243758440,0.0022088563,0.0002628956,-0.8608389311
9.7250000000,-0.1162104150,-0.0011597643,0.2242604711,0.0022077214,0.0002626237,-0.8609828413
9.7300000000,-0.1161418475,-0.0012703354,0.2241451190,0.0022065871,0.0002623521,-0.8611266024
9.7350000000,-0.1160732562,-0.0013807313,0.2240297878,0.0022054534,0.0002620808,-0.8612702146
9.7400000000,-0.1160046411,-0.0014909521,0.2239144776,0.0022043203,0.0002618098,-0.8614136781
9.7450000000,-0.1159360026,-0.0016009979,0.2237991885,0.0022031878,0.0002615390,-0.8615569929
9.7500000000,-0.1158673407,-0.0017108689,0.2236839205,0.0022020558,0.0002612686,-0.8617001593
9.7550000000,-0.1157986556,-0.0018205652,0.2235686739,0.0022009244,0.0002609984,-0.8618431774
9.7600000000,-0.1157299476,-0.0019300870,0.2234534486,0.0021997936,0.0002607285,-0.8619860473
9.7650000000,-0.1156612167,-0.0020394343,0.2233382447,0.0021986634,0.0002604589,-0.8621287692
9.7700000000,-0.1155924633,-0.0021486074,0.2232230625,0.0021975338,0.0002601895,-0.8622713432
9.7750000000,-0.1155236874,-0.0022576063,0.2231079019,0.0021964047,0.0002599205,-0.8624137695
9.7800000000,-0.1154548892,-0.0023664312,0.2229927630,0.0021952763,0.0002596517,-0.8625560483
9.7850000000,-0.1153860690,-0.0024750823,0.2228776460,0.0021941484,0.0002593832,-0.8626981796
9.7900000000,-0.1153172269,-0.0025835597,0.2227625509,0.0021930211,0.0002591149,-0.8628401637
9.7950000000,-0.1152483630,-0.0026918635,0.2226474778,0.0021918943,0.0002588470,-0.8629820006
9.8000000000,-0.1151794776,-0.0027999939,0.2225324269,0.0021907682,0.0002585793,-0.8631236905
9.8050000000,-0.1151105709,-0.0029079509,0.2224173982,0.0021896426,0.0002583119,-0.8632652336
9.8100000000,-0.1150416429,-0.0030157349,0.2223023918,0.0021885176,0.0002580448,-0.8634066301
9.8150000000,-0.1149726939,-0.0031233458,0.2221874078,0.0021873932,0.0002577780,-0.8635478800
9.8200000000,-0.1149037241,-0.0032307838,0.2220724463,0.0021862694,0.0002575114,-0.8636889835
9.8250000000,-0.1148347336,-0.0033380491,0.2219575074,0.0021851462,0.0002572451,-0.8638299407
9.8300000000,-0.1147657226,-0.0034451418,0.2218425912,0.0021840235,0.0002569791,-0.8639707519
9.8350000000,-0.1146966914,-0.0035520621,0.2217276977,0.0021829014,0.0002567134,-0.8641114171
9.8400000000,-0.1146276399,-0.0036588101,0.2216128272,0.0021817799,0.0002564479,-0.8642519365
9.8450000000,-0.1145585686,-0.0037653859,0.2214979795,0.0021806589,0.0002561827,-0.8643923102
9.8500000000,-0.1144894774,-0.0038717897,0.2213831550,0.0021795386,0.0002559178,-0.8645325385
9.8550000000,-0.1144203666,-0.0039780216,0.2212683536,0.0021784188,0.0002556532,-0.8646726213
9.8600000000,-0.1143512364,-0.0040840818,0.2211535754,0.0021772996,0.0002553888,-0.8648125590
9.8650000000,-0.1142820868,-0.0041899704,0.2210388205,0.0021761810,0.0002551247,-0.8649523516
9.8700000000,-0.1142129182,-0.0042956875,0.2209240890,0.0021750629,0.0002548609,-0.8650919992
9.8750000000,-0.1141437307,-0.0044012333,0.2208093811,0.0021739454,0.0002545973,-0.8652315021
9.8800000000,-0.1140745244,-0.0045066080,0.2206946968,0.0021728285,0.0002543341,-0.8653708603
9.8850000000,-0.1140052996,-0.0046118116,0.2205800361,0.0021717122,0.0002540711,-0.8655100740
9.8900000000,-0.1139360563,-0.0047168444,0.2204653992,0.0021705965,0.0002538084,-0.8656491434
9.8950000000,-0.1138667948,-0.0048217064,0.2203507862,0.0021694813,0.0002535459,-0.8657880686
9.9000000000,-0.1137975152,-0.0049263978,0.2202361972,0.0021683667,0.0002532837,-0.8659268497
9.9050000000,-0.1137282177,-0.0050309188,0.2201216321,0.0021672527,0.0002530218,-0.8660654869
9.9100000000,-0.1136589025,-0.0051352695,0.2200070913,0.0021661392,0.0002527602,-0.8662039804
9.9150000000,-0.1135895697,-0.0052394500,0.2198925746,0.0021650263,0.0002524988,-0.8663423302
9.9200000000,-0.1135202196,-0.0053434605,0.2197780823,0.0021639140,0.0002522377,-0.8664805365
9.9250000000,-0.1134508522,-0.0054473011,0.2196636144,0.0021628023,0.0002519769,-0.8666185995
9.9300000000,-0.1133814677,-0.0055509720,0.2195491710,0.0021616911,0.0002517164,-0.8667565193
9.9350000000,-0.1133120664,-0.0056544732,0.2194347521,0.0021605806,0.0002514561,-0.8668942961
9.9400000000,-0.1132426483,-0.0057578051,0.2193203579,0.0021594705,0.0002511961,-0.8670319300
9.9450000000,-0.1131732137,-0.0058609677,0.2192059885,0.0021583611,0.0002509363,-0.8671694211
9.9500000000,-0.1131037628,-0.0059639611,0.2190916440,0.0021572522,0.0002506769,-0.8673067696
9.9550000000,-0.1130342956,-0.0060667855,0.2189773243,0.0021561439,0.0002504177,-0.8674439756
9.9600000000,-0.1129648123,-0.0061694410,0.2188630297,0.0021550362,0.0002501587,-0.8675810393
9.9650000000,-0.1128953132,-0.0062719278,0.2187487602,0.0021539291,0.0002499001,-0.8677179608
9.9700000000,-0.1128257983,-0.0063742461,0.2186345159,0.0021528225,0.0002496417,-0.8678547402
9.9750000000,-0.1127562679,-0.0064763959,0.2185202969,0.0021517165,0.0002493835,-0.8679913778
9.9800000000,-0.1126867221,-0.0065783774,0.2184061033,0.0021506110,0.0002491257,-0.8681278736
9.9850000000,-0.1126171610,-0.0066801909,0.2182919351,0.0021495062,0.0002488681,-0.8682642278
9.9900000000,-0.1125475849,-0.0067818363,0.2181777924,0.0021484019,0.0002486108,-0.8684004405
9.9950000000,-0.1124779939,-0.0068833138,0.2180636754,0.0021472981,0.0002483537,-0.8685365119
10.0000000000,-0.1124083882,-0.0069846237,0.2179495841,0.0021461950,0.0002480969,-0.8686724421
10.0050000000,-0.1123387679,-0.0070857660,0.2178355186,0.0021450924,0.0002478404,-0.8688082313
10.0100000000,-0.1122691332,-0.0071867410,0.2177214790,0.0021439903,0.0002475841,-0.8689438795
10.0150000000,-0.1121994842,-0.0072875486,0.2176074654,0.0021428889,0.0002473281,-0.8690793870
10.0200000000,-0.1121298212,-0.0073881892,0.2174934778,0.0021417880,0.0002470724,-0.8692147539
10.0250000000,-0.1120601442,-0.0074886628,0.2173795164,0.0021406877,0.0002468169,-0.8693499803
10.0300000000,-0.1119904535,-0.0075889695,0.2172655812,0.0021395879,0.0002465617,-0.8694850664
10.0350000000,-0.1119207492,-0.0076891096,0.2171516723,0.0021384888,0.0002463068,-0.8696200123
10.0400000000,-0.1118510314,-0.0077890832,0.2170377898,0.0021373901,0.0002460521,-0.8697548181
